input,label,split
test_12934,0,test
test_12935,0,test
test_12936,0,test
test_12937,0,test
test_12938,0,test
test_12939,0,test
test_1294,0,test
test_12940,0,test
test_12941,0,test
test_12942,0,test
test_12943,0,test
test_12944,0,test
test_12945,0,test
test_12946,0,test
test_12947,0,test
test_12948,0,test
test_12949,0,test
test_1295,0,test
test_12950,0,test
test_12951,0,test
test_12952,0,test
test_12953,0,test
test_12954,0,test
test_12955,0,test
test_12956,0,test
test_12957,0,test
test_12958,0,test
test_12959,0,test
test_1296,0,test
test_12960,0,test
test_12961,0,test
test_12962,0,test
test_12963,0,test
test_12964,0,test
test_12965,0,test
test_12966,0,test
test_12967,0,test
test_12968,0,test
test_12969,0,test
test_1297,0,test
test_12970,0,test
test_12971,0,test
test_12972,0,test
test_12973,0,test
test_12974,0,test
test_12975,0,test
test_12976,0,test
test_12977,0,test
test_12978,0,test
test_12979,0,test
test_1298,0,test
test_12980,0,test
test_12981,0,test
test_12982,0,test
test_12983,0,test
test_12984,0,test
test_12985,0,test
test_12986,0,test
test_12987,0,test
test_12988,0,test
test_12989,0,test
test_1299,0,test
test_12990,0,test
test_12991,0,test
test_12992,0,test
test_12993,0,test
test_12994,0,test
test_12995,0,test
test_12996,0,test
test_12997,0,test
test_12998,0,test
test_12999,0,test
test_1300,0,test
test_13000,0,test
test_13001,0,test
test_13002,0,test
test_13003,0,test
test_13004,0,test
test_13005,0,test
test_13006,0,test
test_13007,0,test
test_13008,0,test
test_13009,0,test
test_1301,0,test
test_13010,0,test
test_13011,0,test
test_13012,0,test
test_13013,0,test
test_13014,0,test
test_13015,0,test
test_13016,0,test
test_13017,0,test
test_13018,0,test
test_13019,0,test
test_1302,0,test
test_13020,0,test
test_13021,0,test
test_13022,0,test
test_13023,0,test
test_13024,0,test
test_13025,0,test
test_13026,0,test
test_13027,0,test
test_13028,0,test
test_13029,0,test
test_1303,0,test
test_13030,0,test
test_13031,0,test
test_13032,0,test
test_13033,0,test
test_13034,0,test
test_13035,0,test
test_13036,0,test
test_13037,0,test
test_13038,0,test
test_13039,0,test
test_1304,0,test
test_13040,0,test
test_13041,0,test
test_13042,0,test
test_13043,0,test
test_13044,0,test
test_13045,0,test
test_13046,0,test
test_13047,0,test
test_13048,0,test
test_13049,0,test
test_1305,0,test
test_13050,0,test
test_13051,0,test
test_13052,0,test
test_13053,0,test
test_13054,0,test
test_13055,0,test
test_13056,0,test
test_13057,0,test
test_13058,0,test
test_13059,0,test
test_1306,0,test
test_13060,0,test
test_13061,0,test
test_13062,0,test
test_13063,0,test
test_13064,0,test
test_13065,0,test
test_13066,0,test
test_13067,0,test
test_13068,0,test
test_13069,0,test
test_1307,0,test
test_13070,0,test
test_13071,0,test
test_13072,0,test
test_13073,0,test
test_13074,0,test
test_13075,0,test
test_13076,0,test
test_13077,0,test
test_13078,0,test
test_13079,0,test
test_1308,0,test
test_13080,0,test
test_13081,0,test
test_13082,0,test
test_13083,0,test
test_13084,0,test
test_13085,0,test
test_13086,0,test
test_13087,0,test
test_13088,0,test
test_13089,0,test
test_1309,0,test
test_13090,0,test
test_13091,0,test
test_13092,0,test
test_13093,0,test
test_13094,0,test
test_13095,0,test
test_13096,0,test
test_13097,0,test
test_13098,0,test
test_1310,0,test
test_13100,0,test
test_13101,0,test
test_13102,0,test
test_13103,0,test
test_13106,0,test
test_13107,0,test
test_13108,0,test
test_13109,0,test
test_1311,0,test
test_13110,0,test
test_13112,0,test
test_13113,0,test
test_13114,0,test
test_13116,0,test
test_13117,0,test
test_13119,0,test
test_1312,0,test
test_13121,0,test
test_13122,0,test
test_13126,0,test
test_13127,0,test
test_13130,0,test
test_13131,0,test
test_13133,0,test
test_13134,0,test
test_13136,0,test
test_13137,0,test
test_13139,0,test
test_1314,0,test
test_13142,0,test
test_13144,0,test
test_13149,0,test
test_1315,0,test
test_13150,0,test
test_13154,0,test
test_13156,0,test
test_13157,0,test
test_13159,0,test
test_1316,0,test
test_13160,0,test
test_13162,0,test
test_13168,0,test
test_1317,0,test
test_13170,0,test
test_13171,0,test
test_13173,0,test
test_13175,0,test
test_13176,0,test
test_1318,0,test
test_13181,0,test
test_13182,0,test
test_13183,0,test
test_13185,0,test
test_13188,0,test
test_13189,0,test
test_1319,0,test
test_13198,0,test
test_13199,0,test
test_1320,0,test
test_13202,0,test
test_13205,0,test
test_13206,0,test
test_13215,0,test
test_13216,0,test
test_1322,0,test
test_13222,0,test
test_13224,0,test
test_13228,0,test
test_1323,0,test
test_13232,0,test
test_13235,0,test
test_13236,0,test
test_13238,0,test
test_13239,0,test
test_13240,0,test
test_1325,0,test
test_13251,0,test
test_13254,0,test
test_1326,0,test
test_13261,0,test
test_13264,0,test
test_13275,0,test
test_13277,0,test
test_1328,0,test
test_13284,0,test
test_13289,0,test
test_1329,0,test
test_13297,0,test
test_133,0,test
test_1330,0,test
test_1331,0,test
test_1332,0,test
test_13326,0,test
test_13337,0,test
test_13338,0,test
test_1334,0,test
test_13341,0,test
test_1336,0,test
test_1337,0,test
test_13376,0,test
test_1338,0,test
test_13383,0,test
test_13387,0,test
test_13389,0,test
test_1339,0,test
test_13392,0,test
test_13399,0,test
test_1340,0,test
test_13401,0,test
test_13402,0,test
test_13403,0,test
test_1341,0,test
test_13411,0,test
test_1342,0,test
test_13426,0,test
test_13435,0,test
test_1344,0,test
test_13440,0,test
test_1345,0,test
test_13458,0,test
test_1346,0,test
test_13467,0,test
test_1347,0,test
test_13479,0,test
test_13482,0,test
test_13486,0,test
test_13487,0,test
test_1349,0,test
test_135,0,test
test_1350,0,test
test_13500,0,test
test_13501,0,test
test_13508,0,test
test_1351,0,test
test_13515,0,test
test_13518,0,test
test_1352,0,test
test_13522,0,test
test_13523,0,test
test_13527,0,test
test_1353,0,test
test_13531,0,test
test_13532,0,test
test_13533,0,test
test_13534,0,test
test_13536,0,test
test_13539,0,test
test_1354,0,test
test_13540,0,test
test_13541,0,test
test_13542,0,test
test_13543,0,test
test_13544,0,test
test_13545,0,test
test_13546,0,test
test_13547,0,test
test_13548,0,test
test_13549,0,test
test_13550,0,test
test_13551,0,test
test_13552,0,test
test_13553,0,test
test_13554,0,test
test_13555,0,test
test_13556,0,test
test_13557,0,test
test_13558,0,test
test_13559,0,test
test_1356,0,test
test_13560,0,test
test_13561,0,test
test_13562,0,test
test_13563,0,test
test_13564,0,test
test_13565,0,test
test_13566,0,test
test_13567,0,test
test_13568,0,test
test_13569,0,test
test_1357,0,test
test_13570,0,test
test_13571,0,test
test_13572,0,test
test_13573,0,test
test_13574,0,test
test_13575,0,test
test_13576,0,test
test_13577,0,test
test_13578,0,test
test_13579,0,test
test_1358,0,test
test_13580,0,test
test_13581,0,test
test_13582,0,test
test_13583,0,test
test_13584,0,test
test_13585,0,test
test_13586,0,test
test_13587,0,test
test_13588,0,test
test_13589,0,test
test_1359,0,test
test_13590,0,test
test_13591,0,test
test_13592,0,test
test_13593,0,test
test_13594,0,test
test_13595,0,test
test_13596,0,test
test_13597,0,test
test_13598,0,test
test_13599,0,test
test_136,0,test
test_1360,0,test
test_13600,0,test
test_13601,0,test
test_13602,0,test
test_13603,0,test
test_13604,0,test
test_13605,0,test
test_13606,0,test
test_13607,0,test
test_13608,0,test
test_13609,0,test
test_1361,0,test
test_13610,0,test
test_13611,0,test
test_13612,0,test
test_13613,0,test
test_13614,0,test
test_13615,0,test
test_13616,0,test
test_13617,0,test
test_13618,0,test
test_13619,0,test
test_1362,0,test
test_13620,0,test
test_13621,0,test
test_13622,0,test
test_13623,0,test
test_13624,0,test
test_13625,0,test
test_13626,0,test
test_13627,0,test
test_13628,0,test
test_13629,0,test
test_1363,0,test
test_13630,0,test
test_13631,0,test
test_13632,0,test
test_13633,0,test
test_13634,0,test
test_13635,0,test
test_13636,0,test
test_13637,0,test
test_13638,0,test
test_13639,0,test
test_1364,0,test
test_13640,0,test
test_13641,0,test
test_13642,0,test
test_13643,0,test
test_13644,0,test
test_13645,0,test
test_13646,0,test
test_13647,0,test
test_13648,0,test
test_13649,0,test
test_1365,0,test
test_13650,0,test
test_13651,0,test
test_13652,0,test
test_13653,0,test
test_13654,0,test
test_13655,0,test
test_13656,0,test
test_13657,0,test
test_13658,0,test
test_13659,0,test
test_1366,0,test
test_13660,0,test
test_13661,0,test
test_13662,0,test
test_13663,0,test
test_13664,0,test
test_13665,0,test
test_13666,0,test
test_13667,0,test
test_13668,0,test
test_13669,0,test
test_1367,0,test
test_13670,0,test
test_13671,0,test
test_13672,0,test
test_13673,0,test
test_13674,0,test
test_13675,0,test
test_13676,0,test
test_13677,0,test
test_13678,0,test
test_13679,0,test
test_1368,0,test
test_13680,0,test
test_13681,0,test
test_13682,0,test
test_13683,0,test
test_13684,0,test
test_13685,0,test
test_13686,0,test
test_13687,0,test
test_13688,0,test
test_13689,0,test
test_1369,0,test
test_13690,0,test
test_13691,0,test
test_13692,0,test
test_13693,0,test
test_13694,0,test
test_13695,0,test
test_13696,0,test
test_13697,0,test
test_13698,0,test
test_13699,0,test
test_1370,0,test
test_13700,0,test
test_13701,0,test
test_13702,0,test
test_13703,0,test
test_13704,0,test
test_13705,0,test
test_13706,0,test
test_13707,0,test
test_13708,0,test
test_13709,0,test
test_1371,0,test
test_13710,0,test
test_13711,0,test
test_13712,0,test
test_13713,0,test
test_13714,0,test
test_13715,0,test
test_13716,0,test
test_13717,0,test
test_13718,0,test
test_13719,0,test
test_1372,0,test
test_13720,0,test
test_13721,0,test
test_13722,0,test
test_13723,0,test
test_13724,0,test
test_13725,0,test
test_13726,0,test
test_13727,0,test
test_13728,0,test
test_13729,0,test
test_1373,0,test
test_13730,0,test
test_13731,0,test
test_13732,0,test
test_13733,0,test
test_13734,0,test
test_13735,0,test
test_13736,0,test
test_13737,0,test
test_13738,0,test
test_13739,0,test
test_13740,0,test
test_13741,0,test
test_13742,0,test
test_13743,0,test
test_13744,0,test
test_13745,0,test
test_13746,0,test
test_13747,0,test
test_13748,0,test
test_13749,0,test
test_1375,0,test
test_13750,0,test
test_13751,0,test
test_13752,0,test
test_13753,0,test
test_13754,0,test
test_13755,0,test
test_13756,0,test
test_13757,0,test
test_13758,0,test
test_13759,0,test
test_1376,0,test
test_13760,0,test
test_13761,0,test
test_13762,0,test
test_13763,0,test
test_13764,0,test
test_13765,0,test
test_13767,0,test
test_13768,0,test
test_13769,0,test
test_1377,0,test
test_13771,0,test
test_13772,0,test
test_13773,0,test
test_13775,0,test
test_13777,0,test
test_13779,0,test
test_13782,0,test
test_13783,0,test
test_13784,0,test
test_13785,0,test
test_13789,0,test
test_1379,0,test
test_13792,0,test
test_13793,0,test
test_13794,0,test
test_13795,0,test
test_13799,0,test
test_138,0,test
test_1380,0,test
test_13805,0,test
test_13807,0,test
test_13809,0,test
test_13811,0,test
test_13813,0,test
test_13815,0,test
test_13816,0,test
test_13819,0,test
test_1382,0,test
test_13820,0,test
test_13824,0,test
test_13826,0,test
test_1383,0,test
test_13831,0,test
test_13832,0,test
test_13833,0,test
test_13835,0,test
test_13837,0,test
test_13843,0,test
test_13848,0,test
test_1385,0,test
test_13857,0,test
test_13858,0,test
test_1386,0,test
test_13860,0,test
test_13861,0,test
test_13866,0,test
test_13872,0,test
test_13891,0,test
test_13897,0,test
test_13914,0,test
test_13916,0,test
test_13918,0,test
test_1393,0,test
test_13933,0,test
test_13936,0,test
test_13939,0,test
test_1394,0,test
test_13944,0,test
test_13954,0,test
test_1396,0,test
test_13964,0,test
test_1397,0,test
test_14,0,test
test_1400,0,test
test_14002,0,test
test_1401,0,test
test_14010,0,test
test_14012,0,test
test_14014,0,test
test_14018,0,test
test_1402,0,test
test_14031,0,test
test_14033,0,test
test_1406,0,test
test_1407,0,test
test_14070,0,test
test_14079,0,test
test_1408,0,test
test_14086,0,test
test_1409,0,test
test_14091,0,test
test_14092,0,test
test_14097,0,test
test_14099,0,test
test_1410,0,test
test_14101,0,test
test_14105,0,test
test_14113,0,test
test_14114,0,test
test_14115,0,test
test_14119,0,test
test_1412,0,test
test_14120,0,test
test_14121,0,test
test_14129,0,test
test_1413,0,test
test_14134,0,test
test_14137,0,test
test_1414,0,test
test_14143,0,test
test_14144,0,test
test_14145,0,test
test_14146,0,test
test_14147,0,test
test_14148,0,test
test_14150,0,test
test_14151,0,test
test_14152,0,test
test_14156,0,test
test_14157,0,test
test_14162,0,test
test_14163,0,test
test_14164,0,test
test_14165,0,test
test_14168,0,test
test_14171,0,test
test_14172,0,test
test_14173,0,test
test_14174,0,test
test_14175,0,test
test_14176,0,test
test_14177,0,test
test_14178,0,test
test_14179,0,test
test_1418,0,test
test_14180,0,test
test_14181,0,test
test_14182,0,test
test_14183,0,test
test_14184,0,test
test_14185,0,test
test_14186,0,test
test_14187,0,test
test_14188,0,test
test_14189,0,test
test_14190,0,test
test_14191,0,test
test_14192,0,test
test_14193,0,test
test_14194,0,test
test_14195,0,test
test_14196,0,test
test_14197,0,test
test_14198,0,test
test_14199,0,test
test_1420,0,test
test_14200,0,test
test_14201,0,test
test_14202,0,test
test_14203,0,test
test_14204,0,test
test_14205,0,test
test_14206,0,test
test_14207,0,test
test_14208,0,test
test_14209,0,test
test_1421,0,test
test_14210,0,test
test_14211,0,test
test_14212,0,test
test_14213,0,test
test_14214,0,test
test_14215,0,test
test_14216,0,test
test_14217,0,test
test_14218,0,test
test_14219,0,test
test_14220,0,test
test_14221,0,test
test_14222,0,test
test_14223,0,test
test_14224,0,test
test_14225,0,test
test_14226,0,test
test_14227,0,test
test_14228,0,test
test_14229,0,test
test_14230,0,test
test_14231,0,test
test_14232,0,test
test_14233,0,test
test_14234,0,test
test_14235,0,test
test_14236,0,test
test_14237,0,test
test_14238,0,test
test_14239,0,test
test_14240,0,test
test_14241,0,test
test_14242,0,test
test_14243,0,test
test_14244,0,test
test_14245,0,test
test_14246,0,test
test_14247,0,test
test_14248,0,test
test_14249,0,test
test_1425,0,test
test_14250,0,test
test_14251,0,test
test_14252,0,test
test_14253,0,test
test_14254,0,test
test_14255,0,test
test_14256,0,test
test_14257,0,test
test_14258,0,test
test_14259,0,test
test_1426,0,test
test_14260,0,test
test_14261,0,test
test_14262,0,test
test_14263,0,test
test_14264,0,test
test_14265,0,test
test_14266,0,test
test_14267,0,test
test_14268,0,test
test_14269,0,test
test_14270,0,test
test_14271,0,test
test_14272,0,test
test_14273,0,test
test_14274,0,test
test_14275,0,test
test_14276,0,test
test_14277,0,test
test_14278,0,test
test_14279,0,test
test_14280,0,test
test_14281,0,test
test_14282,0,test
test_14283,0,test
test_14284,0,test
test_14285,0,test
test_14286,0,test
test_14287,0,test
test_14288,0,test
test_14289,0,test
test_14290,0,test
test_14291,0,test
test_14292,0,test
test_14293,0,test
test_14294,0,test
test_14295,0,test
test_14296,0,test
test_14297,0,test
test_14298,0,test
test_14299,0,test
test_143,0,test
test_1430,0,test
test_14300,0,test
test_14301,0,test
test_14302,0,test
test_14303,0,test
test_14304,0,test
test_14305,0,test
test_14306,0,test
test_14307,0,test
test_14308,0,test
test_14309,0,test
test_14310,0,test
test_14311,0,test
test_14312,0,test
test_14313,0,test
test_14314,0,test
test_14315,0,test
test_14316,0,test
test_14317,0,test
test_14318,0,test
test_14319,0,test
test_1432,0,test
test_14320,0,test
test_14321,0,test
test_14322,0,test
test_14323,0,test
test_14324,0,test
test_14325,0,test
test_14326,0,test
test_14327,0,test
test_14328,0,test
test_14329,0,test
test_14330,0,test
test_14331,0,test
test_14332,0,test
test_14333,0,test
test_14334,0,test
test_14335,0,test
test_14336,0,test
test_14337,0,test
test_14338,0,test
test_14339,0,test
test_1434,0,test
test_14340,0,test
test_14341,0,test
test_14342,0,test
test_14343,0,test
test_14344,0,test
test_14345,0,test
test_14346,0,test
test_14347,0,test
test_14348,0,test
test_14349,0,test
test_14350,0,test
test_14351,0,test
test_14352,0,test
test_14353,0,test
test_14354,0,test
test_14355,0,test
test_14356,0,test
test_14357,0,test
test_14358,0,test
test_14359,0,test
test_1436,0,test
test_14360,0,test
test_14361,0,test
test_14362,0,test
test_14363,0,test
test_14364,0,test
test_14365,0,test
test_14366,0,test
test_14367,0,test
test_14368,0,test
test_14369,0,test
test_14370,0,test
test_14371,0,test
test_14372,0,test
test_14373,0,test
test_14374,0,test
test_14375,0,test
test_14376,0,test
test_14377,0,test
test_14378,0,test
test_14379,0,test
test_14380,0,test
test_14381,0,test
test_14382,0,test
test_14383,0,test
test_14384,0,test
test_14385,0,test
test_14386,0,test
test_14387,0,test
test_14388,0,test
test_14390,0,test
test_14391,0,test
test_14392,0,test
test_14393,0,test
test_14394,0,test
test_14395,0,test
test_14396,0,test
test_14397,0,test
test_14398,0,test
test_14399,0,test
test_14400,0,test
test_14402,0,test
test_14404,0,test
test_14406,0,test
test_14408,0,test
test_14409,0,test
test_14410,0,test
test_14412,0,test
test_14413,0,test
test_14414,0,test
test_14415,0,test
test_14417,0,test
test_14421,0,test
test_14422,0,test
test_14424,0,test
test_14425,0,test
test_14426,0,test
test_14428,0,test
test_14429,0,test
test_1443,0,test
test_14430,0,test
test_14431,0,test
test_14433,0,test
test_14434,0,test
test_14437,0,test
test_14438,0,test
test_14439,0,test
